,user_id,monthly_income,monthly_outcome,class,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,maximum_credit_amount,current_balance,credit_limit,worst_delinquency_date,worst_delinquency_estimated,worst_delinquency_past_due_estimated,payments_per_year,loan_term,loan_amount,_has_account_closing_date
12888,772,5479,443,1,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,5/8/07,10200.0,0.0,10200.0,No,0.0,0.0,12,1.0,10200.0,1
12889,772,5479,443,1,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,12/17/07,10200.0,0.0,10200.0,No,0.0,0.0,12,1.0,10200.0,1
12890,772,5479,443,1,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,13.0,Mensual,0.0,12/30/07,10200.0,0.0,10200.0,No,0.0,0.0,12,1.0833333333333333,10200.0,1
12891,772,5479,443,1,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,2/17/08,10200.0,0.0,10200.0,No,0.0,0.0,12,1.0,10200.0,1
12892,772,5479,443,1,GOBIERNO,Pagos Fijos,Crédito Fiscal,1.0,Mensual,0.0,4/2/17,1699.0,0.0,0.0,8/31/17,6.0,1699.0,12,0.08333333333333333,283.1666666666667,1
12893,773,34544,46934,1,BANCOS,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,9/2/16,5079.0,0.0,0.0,No,0.0,0.0,52,0.3076923076923077,5079.0,1
12894,773,34544,46934,1,BANCOS,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,12/23/16,8073.0,0.0,0.0,12/31/16,1.0,596.0,52,0.3076923076923077,9536.0,1
12897,773,34544,46934,1,FINANCIERA,Pagos Fijos,Préstamo Personal ,24.0,Semanal,7448.0,3/23/17,43721.0,32596.0,43721.0,No,0.0,0.0,52,0.46153846153846156,178752.0,0
12898,773,34544,46934,1,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,24.0,Mensual,2734.0,2/29/16,50000.0,26324.0,0.0,No,0.0,0.0,12,2.0,65616.0,0
12899,773,34544,46934,1,FINANCIERA,Pagos Fijos,Préstamo Personal ,78.0,Semanal,1604.0,8/17/16,15143.0,11181.0,0.0,No,0.0,0.0,52,1.5,125112.0,0
12901,773,34544,46934,1,FINANCIERA,Pagos Fijos,Préstamo Personal ,24.0,Semanal,0.0,10/20/16,31296.0,0.0,31296.0,No,0.0,0.0,52,0.46153846153846156,31296.0,1
12978,777,1928,6471,1,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,10/4/12,1366.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,1366.0,1
12982,778,7703,897,0,BANCOS,Pagos Fijos,Préstamo Personal ,16.0,Semanal,4039.0,8/24/17,54788.0,23079.0,0.0,No,0.0,0.0,52,0.3076923076923077,64624.0,0
12983,778,7703,897,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Quincenal,0.0,5/18/16,1000.0,0.0,0.0,No,0.0,0.0,24,0.041666666666666664,1000.0,1
12984,778,7703,897,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,4972.0,7/1/16,1500.0,4972.0,0.0,8/31/17,15.0,4972.0,12,0.08333333333333333,331.46666666666664,0
12985,778,7703,897,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,2/10/17,1091.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,1091.0,1
12986,778,7703,897,0,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,9/27/12,2510.0,0.0,0.0,No,0.0,0.0,52,0.3076923076923077,2510.0,1
12987,778,7703,897,0,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,1/23/13,3766.0,0.0,0.0,10/31/13,6.0,320.0,52,0.3076923076923077,853.3333333333334,1
12988,778,7703,897,0,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,8.0,Semanal,0.0,11/15/12,564.0,0.0,0.0,No,0.0,0.0,52,0.15384615384615385,564.0,1
13047,784,7979,3412,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,7/23/04,6062.0,0.0,0.0,10/31/12,13.0,6062.0,12,0.08333333333333333,466.3076923076923,1
13048,784,7979,3412,0,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,51.0,Semanal,0.0,9/23/16,20175.0,0.0,0.0,No,0.0,0.0,52,0.9807692307692307,20175.0,1
13049,784,7979,3412,0,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,51.0,Semanal,765.0,3/31/17,23175.0,35944.0,0.0,No,0.0,0.0,52,0.9807692307692307,39015.0,0
13050,784,7979,3412,0,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,52.0,Semanal,0.0,4/17/06,15080.0,0.0,0.0,10/9/06,13.0,4495.0,52,1.0,17980.0,1
13090,786,1492317,8350141,1,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,1/22/05,5541.0,0.0,0.0,10/31/12,13.0,5541.0,12,0.08333333333333333,426.2307692307692,1
13091,786,1492317,8350141,1,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,3/30/10,5100.0,0.0,5100.0,No,0.0,0.0,12,1.0,5100.0,1
13099,786,1492317,8350141,1,BANCO,Pagos Fijos,Préstamo Personal ,19.0,Quincenal,8750.0,1/23/17,409785.0,365751.0,0.0,No,0.0,0.0,24,0.7916666666666666,166250.0,0
13102,786,1492317,8350141,1,BANCO,Pagos Fijos,Línea de Crédito,36.0,Mensual,2204.0,5/9/16,50000.0,29665.0,0.0,No,0.0,0.0,12,3.0,79344.0,0
13103,786,1492317,8350141,1,BANCO,Pagos Fijos,Línea de Crédito,36.0,Mensual,1293.0,12/8/15,30000.0,18020.0,0.0,No,0.0,0.0,12,3.0,46548.0,0
13105,786,1492317,8350141,1,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,60.0,Mensual,5756.0,1/4/16,236306.0,153396.0,236306.0,No,0.0,0.0,12,5.0,345360.0,0
13107,786,1492317,8350141,1,HIPOTECARIA,Pagos Fijos,Préstamo Personal ,36.0,Mensual,202.0,8/25/15,56362.0,15854.0,33118.0,No,0.0,0.0,12,3.0,7272.0,0
13109,786,1492317,8350141,1,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,48.0,Mensual,4203.0,1/22/15,140083.0,63243.0,140083.0,No,0.0,0.0,12,4.0,201744.0,0
13112,786,1492317,8350141,1,AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,48.0,Mensual,0.0,12/17/15,329520.0,0.0,329520.0,No,0.0,0.0,12,4.0,329520.0,1
13115,786,1492317,8350141,1,FINANCIERA,Pagos Fijos,Préstamo Personal ,24.0,Mensual,0.0,6/29/15,22685.0,0.0,0.0,No,0.0,0.0,12,2.0,22685.0,1
13116,786,1492317,8350141,1,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,48.0,Mensual,0.0,12/1/15,112719.0,0.0,112719.0,No,0.0,0.0,12,4.0,112719.0,1
13118,786,1492317,8350141,1,BANCO,Pagos Fijos,Préstamo Personal ,19.0,Quincenal,0.0,3/10/16,258800.0,0.0,0.0,No,0.0,0.0,24,0.7916666666666666,258800.0,1
13119,786,1492317,8350141,1,BANCO,Pagos Fijos,Préstamo Personal ,19.0,Quincenal,0.0,6/11/15,141600.0,0.0,0.0,No,0.0,0.0,24,0.7916666666666666,141600.0,1
13120,786,1492317,8350141,1,BANCO,Pagos Fijos,Préstamo Personal ,36.0,Mensual,0.0,12/28/15,170000.0,0.0,0.0,No,0.0,0.0,12,3.0,170000.0,1
13133,788,5750,12738,1,SERVICIO DE TELEVISION DE PAGA,Pagos Fijos,Línea de Crédito,18.0,Mensual,459.0,6/5/16,459.0,459.0,0.0,No,0.0,0.0,12,1.5,8262.0,0
13134,788,5750,12738,1,KONFIO,Pagos Fijos,Préstamo Personal ,12.0,Quincenal,0.0,11/29/16,10000.0,0.0,0.0,No,0.0,0.0,24,0.5,10000.0,1
13137,788,5750,12738,1,AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,36.0,Mensual,5719.0,12/22/16,200168.0,194449.0,200168.0,No,0.0,0.0,12,3.0,205884.0,0
13268,797,200210,90632,1,BANCO,Hipoteca,Bienes Raíces,40.0,Mensual,24436.0,7/15/16,2000000.0,1983092.0,0.0,No,0.0,0.0,12,3.3333333333333335,977440.0,0
13275,797,200210,90632,1,BANCO,Pagos Fijos,Línea de Crédito,36.0,Mensual,1078.0,12/29/14,25000.0,6928.0,0.0,No,0.0,0.0,12,3.0,38808.0,0
13277,797,200210,90632,1,BANCO,Pagos Fijos,Préstamo Personal ,60.0,Mensual,12376.0,9/23/16,1000000.0,899942.0,0.0,No,0.0,0.0,12,5.0,742560.0,0
13287,797,200210,90632,1,BANCO,Pagos Fijos,Compra de Automóvil,60.0,Mensual,0.0,1/25/07,240073.0,0.0,240073.0,No,0.0,0.0,12,5.0,240073.0,1
13330,801,14473,25344,1,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Crédito Personal al Consumo,36.0,Mensual,0.0,6/28/16,50000.0,0.0,50000.0,11/7/16,1.0,2284.0,12,3.0,82224.0,1
13331,801,14473,25344,1,KONFIO,Pagos Fijos,Préstamo Personal ,36.0,Quincenal,0.0,12/21/16,40000.0,0.0,0.0,No,0.0,0.0,24,1.5,40000.0,1
13332,801,14473,25344,1,KONFIO,Pagos Fijos,Préstamo Personal ,6.0,Quincenal,0.0,5/29/15,10000.0,0.0,0.0,No,0.0,0.0,24,0.25,10000.0,1
13333,801,14473,25344,1,KONFIO,Pagos Fijos,Préstamo Personal ,13.0,Quincenal,0.0,8/4/15,40000.0,0.0,0.0,No,0.0,0.0,24,0.5416666666666666,40000.0,1
13334,801,14473,25344,1,KONFIO,Pagos Fijos,Préstamo Personal ,13.0,Quincenal,0.0,12/8/15,50000.0,0.0,0.0,No,0.0,0.0,24,0.5416666666666666,50000.0,1
13335,801,14473,25344,1,KONFIO,Pagos Fijos,Préstamo Personal ,16.0,Quincenal,0.0,2/17/16,30000.0,0.0,0.0,No,0.0,0.0,24,0.6666666666666666,30000.0,1
13336,801,14473,25344,1,KONFIO,Pagos Fijos,Préstamo Personal ,48.0,Quincenal,0.0,8/8/16,150000.0,0.0,0.0,10/31/16,6.0,90143.0,24,2.0,721144.0,1
13337,801,14473,25344,1,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,8/31/16,2500.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,2500.0,1
13338,801,14473,25344,1,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,9/11/16,2500.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,2500.0,1
13339,801,14473,25344,1,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,10/14/16,3500.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,3500.0,1
13340,801,14473,25344,1,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,1/30/17,6000.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,6000.0,1
13346,801,14473,25344,1,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1.0,Mensual,0.0,10/3/13,597.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,597.0,0
13348,801,14473,25344,1,BANCO,Pagos Fijos,Préstamo Personal ,36.0,Mensual,1101.0,3/24/17,228100.0,124201.0,228100.0,No,0.0,0.0,12,3.0,39636.0,0
13349,801,14473,25344,1,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,6/22/13,6292.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,6292.0,0
13351,801,14473,25344,1,COBRANZA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,5/18/15,3000.0,0.0,3000.0,No,0.0,0.0,12,0.08333333333333333,3000.0,1
13352,801,14473,25344,1,COBRANZA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,2/19/15,3000.0,0.0,3000.0,No,0.0,0.0,12,0.08333333333333333,3000.0,1
13353,801,14473,25344,1,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,9/22/14,1972.0,0.0,1972.0,No,0.0,0.0,12,0.08333333333333333,1972.0,1
13354,801,14473,25344,1,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,10/23/14,2560.0,0.0,2560.0,No,0.0,0.0,12,0.08333333333333333,2560.0,1
13355,801,14473,25344,1,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,5/18/15,3000.0,0.0,3000.0,No,0.0,0.0,12,0.08333333333333333,3000.0,1
13357,801,14473,25344,1,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,2/19/15,3000.0,0.0,3000.0,No,0.0,0.0,12,0.08333333333333333,3000.0,1
13358,801,14473,25344,1,TIENDA COMERCIAL,Pagos Fijos,Línea de Crédito,12.0,Mensual,0.0,5/28/10,6936.0,0.0,1000.0,No,0.0,0.0,12,1.0,6936.0,1
13371,802,15074,76,0,BANCOS,Pagos Fijos,Préstamo Personal ,12.0,Mensual,0.0,11/6/15,35003.0,0.0,0.0,No,0.0,0.0,12,1.0,35003.0,1
13372,802,15074,76,0,BANCOS,Pagos Fijos,Préstamo Personal ,12.0,Mensual,4406.0,11/8/17,35593.0,29420.0,0.0,No,0.0,0.0,12,1.0,52872.0,0
13377,803,4731,7239,1,BANCO,Pagos Fijos,Préstamo de Nomina,19.0,Quincenal,2162.0,10/13/16,118800.0,19231.0,0.0,No,0.0,0.0,24,0.7916666666666666,41078.0,0
13379,803,4731,7239,1,BANCO,Pagos Fijos,Préstamo de Nomina,71.0,Quincenal,0.0,3/7/17,30000.0,0.0,0.0,No,0.0,0.0,24,2.9583333333333335,30000.0,1
13380,803,4731,7239,1,BANCO,Pagos Fijos,Préstamo Personal ,95.0,Quincenal,0.0,5/9/16,89900.0,0.0,0.0,No,0.0,0.0,24,3.9583333333333335,89900.0,1
13381,803,4731,7239,1,COOPERATIVA,Pagos Fijos,Préstamo Personal ,6.0,Trimestral,0.0,1/23/15,30000.0,0.0,0.0,No,0.0,0.0,4,1.5,30000.0,1
13401,805,140,3824,1,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,1/9/17,1713.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,1713.0,0
13474,813,4167,106,0,GOBIERNO,Pagos Fijos,Crédito Fiscal,1.0,Mensual,1699.0,4/17/17,1699.0,1699.0,0.0,9/30/17,6.0,1699.0,12,0.08333333333333333,283.1666666666667,0
13475,813,4167,106,0,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Arrendamiento Automotriz,1.0,Mensual,321976.0,10/10/14,321976.0,321976.0,321976.0,7/31/16,15.0,321976.0,12,0.08333333333333333,21465.066666666666,0
13478,813,4167,106,0,COBRANZA,Pagos Fijos,Compra de Automóvil,1.0,Mensual,321976.0,10/10/14,321976.0,321976.0,321976.0,Missing,3.0,321976.0,12,0.08333333333333333,107325.33333333333,0
13646,822,15083,10544,1,BANCOS,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,9/1/15,6081.0,0.0,6081.0,No,0.0,0.0,52,0.3076923076923077,6081.0,1
13942,841,222,1196,0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,406.0,6/29/17,562.0,406.0,0.0,Missing,4.0,406.0,12,0.08333333333333333,101.5,0
13944,841,222,1196,0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,1/8/17,212.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,212.0,1
13945,842,21237,273,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Crédito al Consumo,12.0,Quincenal,361.0,3/6/13,3277.0,363.0,0.0,No,0.0,0.0,24,0.5,4332.0,0
13946,842,21237,273,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Empresarial,16.0,Quincenal,0.0,9/29/14,5437.0,0.0,0.0,10/31/14,1.0,428.0,24,0.6666666666666666,6848.0,1
13948,842,21237,273,0,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,50.0,Semanal,0.0,12/30/10,168.0,0.0,0.0,1/13/11,1.0,168.0,52,0.9615384615384616,8400.0,1
13971,844,44655,1298,0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,3233.0,11/28/15,2251.0,3233.0,0.0,Missing,14.0,3233.0,12,0.08333333333333333,230.92857142857142,0
14125,854,265,12482,1,BANCOS,Pagos Fijos,Línea de Crédito,12.0,Mensual,0.0,3/22/11,7788.0,0.0,0.0,No,0.0,0.0,12,1.0,7788.0,0
14127,855,2011464,547658,1,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,24.0,Quincenal,0.0,12/19/14,10000.0,0.0,10000.0,5/31/15,5.0,2913.0,24,1.0,13982.400000000001,1
14128,855,2011464,547658,1,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,24.0,Quincenal,0.0,5/24/13,12000.0,0.0,12000.0,No,0.0,0.0,24,1.0,12000.0,1
14155,858,23385,19451,1,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1.0,Mensual,0.0,11/12/16,557.0,0.0,740.0,No,0.0,0.0,12,0.08333333333333333,557.0,0
14181,860,511,7753,0,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,13005.0,10/31/12,13005.0,13005.0,13005.0,11/30/13,24.0,13005.0,12,0.08333333333333333,541.875,0
14182,860,511,7753,0,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,33281.0,10/31/12,33281.0,33281.0,33281.0,11/30/13,24.0,33281.0,12,0.08333333333333333,1386.7083333333333,0
14198,862,12179,22364,1,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1.0,Mensual,0.0,4/12/13,1169.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,1169.0,0
14199,862,12179,22364,1,BANCO,Pagos Fijos,Préstamo Personal ,36.0,Mensual,3437.0,12/1/15,83909.0,53145.0,81856.0,No,0.0,0.0,12,3.0,123732.0,0
14200,862,12179,22364,1,GUBERNAMENTALES,Pagos Fijos,Crédito Fiscal,1.0,Mensual,0.0,4/16/15,2629.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,2629.0,1
14202,862,12179,22364,1,GUBERNAMENTALES,Pagos Fijos,Crédito Fiscal,1.0,Mensual,0.0,6/22/13,3238.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,3238.0,1
14292,870,1866,3803,1,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,52.0,Semanal,8893.0,12/18/05,15600.0,8893.0,0.0,12/12/10,47.0,8893.0,52,1.0,9839.063829787234,0
14293,870,1866,3803,1,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,52.0,Semanal,0.0,12/25/05,15600.0,0.0,0.0,11/26/06,13.0,4788.0,52,1.0,19152.0,1
14295,870,1866,3803,1,BANCO,Pagos Fijos,Préstamo de Nomina,4.0,Quincenal,224.0,10/19/16,447.0,335.0,0.0,No,0.0,0.0,24,0.16666666666666666,896.0,0
14296,870,1866,3803,1,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,8/1/16,2569.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,2569.0,0
14305,870,1866,3803,1,BANCO,Pagos Fijos,Préstamo Personal ,36.0,Quincenal,0.0,7/19/10,25000.0,0.0,25000.0,No,0.0,0.0,24,1.5,25000.0,1
14344,873,25071,2379,0,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,2395.0,6/14/16,2395.0,2395.0,2395.0,7/31/16,17.0,2395.0,12,0.08333333333333333,140.88235294117646,0
14346,873,25071,2379,0,EDUCACION,Revolvente,Otros (Múltiples Créditos),22.0,Mensual,5062.0,2/15/16,182600.0,5062.0,182600.0,Missing,6.0,5062.0,12,1.8333333333333333,18560.666666666664,0
14435,879,1213649,441902,0,GOBIERNO,Pagos Fijos,Crédito Fiscal,1.0,Mensual,0.0,9/2/14,0.0,0.0,0.0,7/31/16,13.0,2200.0,12,0.08333333333333333,169.23076923076923,1
14436,879,1213649,441902,0,GOBIERNO,Pagos Fijos,Crédito Fiscal,1.0,Mensual,0.0,10/1/14,0.0,0.0,0.0,7/31/16,13.0,2200.0,12,0.08333333333333333,169.23076923076923,1
14437,879,1213649,441902,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,96.0,Quincenal,1100.0,8/12/15,105600.0,1100.0,105600.0,12/31/15,2.0,2200.0,24,4.0,105600.0,0
14438,879,1213649,441902,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,96.0,Quincenal,1100.0,2/28/17,105600.0,105600.0,105600.0,4/15/17,1.0,1100.0,24,4.0,105600.0,0
14439,879,1213649,441902,0,GOBIERNO,Pagos Fijos,Crédito Fiscal,1.0,Mensual,0.0,9/2/14,0.0,0.0,0.0,9/30/15,14.0,2200.0,12,0.08333333333333333,157.14285714285714,1
14440,879,1213649,441902,0,GOBIERNO,Pagos Fijos,Crédito Fiscal,1.0,Mensual,0.0,10/1/14,0.0,0.0,0.0,10/31/15,13.0,2200.0,12,0.08333333333333333,169.23076923076923,1
14479,883,5861,6511,0,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,4585.0,8/18/09,4585.0,4585.0,17217.0,1/31/14,13.0,4585.0,12,1.0,4232.307692307692,0
14499,886,985,1815,1,SOCIEDADES FINANCIERAS POPULARES,Pagos Fijos,Préstamo Personal ,44.0,Semanal,0.0,8/10/15,9000.0,0.0,9000.0,3/7/16,21.0,1589.0,52,0.8461538461538461,3329.3333333333335,0
14513,888,13615,49961,1,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,52.0,Semanal,0.0,12/11/08,10214.0,0.0,0.0,4/23/09,11.0,2516.0,52,1.0,11893.818181818182,1
14517,888,13615,49961,1,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,36.0,Mensual,1500.0,1/16/17,41913.0,40107.0,41913.0,No,0.0,0.0,12,3.0,54000.0,0
14518,888,13615,49961,1,FINANCIERA,Pagos Fijos,Préstamo Personal ,9.0,Semanal,3141.0,6/15/16,20000.0,3138.0,0.0,No,0.0,0.0,52,0.17307692307692307,28269.0,0
14561,892,131614,26617,0,KONFIO,Pagos Fijos,Préstamo Personal ,6.0,Quincenal,0.0,9/14/16,10000.0,0.0,0.0,10/31/16,2.0,4732.0,24,0.25,14196.0,1
14573,892,131614,26617,0,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,9205.0,12/13/16,5000.0,9205.0,0.0,No,0.0,0.0,12,0.08333333333333333,9205.0,0
14576,892,131614,26617,0,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,10/27/16,2500.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,2500.0,1
14577,892,131614,26617,0,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,9/28/16,2000.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,2000.0,1
14578,892,131614,26617,0,GUBERNAMENTALES,Pagos Fijos,Crédito Fiscal,1.0,Mensual,0.0,11/14/11,46440.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,46440.0,1
14579,892,131614,26617,0,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,8/1/16,2525.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,2525.0,1
14580,892,131614,26617,0,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,6/10/16,3281.0,0.0,0.0,No,0.0,0.0,12,0.08333333333333333,3281.0,1
14581,892,131614,26617,0,COOPERATIVA,Pagos Fijos,Línea de Crédito,33.0,Semanal,0.0,3/16/11,16200.0,0.0,0.0,No,0.0,0.0,52,0.6346153846153846,16200.0,1
14609,896,82735,656,0,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,9/8/06,5100.0,0.0,5100.0,No,0.0,0.0,12,1.0,5100.0,1
14610,896,82735,656,0,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,9/8/06,5100.0,0.0,5100.0,No,0.0,0.0,12,1.0,5100.0,1
14611,896,82735,656,0,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,9/16/06,5100.0,0.0,5100.0,No,0.0,0.0,12,1.0,5100.0,1
14613,896,82735,656,0,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,11496.0,1/1/17,11496.0,11496.0,11496.0,10/31/17,10.0,11496.0,12,0.08333333333333333,1149.6,0
14614,896,82735,656,0,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Tarjeta de Crédito,1.0,Mensual,11496.0,1/1/17,11496.0,11496.0,11496.0,11/30/17,11.0,11496.0,12,0.08333333333333333,1045.090909090909,0
14616,896,82735,656,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,3540.0,4/24/14,2000.0,3540.0,0.0,6/30/17,13.0,3541.0,12,0.08333333333333333,272.38461538461536,0
14617,896,82735,656,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Quincenal,0.0,12/16/15,1000.0,0.0,1000.0,1/15/16,1.0,1250.0,24,0.041666666666666664,1250.0,1
14618,896,82735,656,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Quincenal,0.0,1/27/16,1000.0,0.0,1000.0,No,0.0,0.0,24,0.041666666666666664,1000.0,1
14619,896,82735,656,0,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,2.0,Quincenal,0.0,2/22/16,1400.0,0.0,1400.0,No,0.0,0.0,24,0.08333333333333333,1400.0,1
14620,896,82735,656,0,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,70.0,Semanal,0.0,9/7/07,14036.0,0.0,14036.0,11/16/07,4.0,1135.0,52,1.3461538461538463,19862.5,1
14621,896,82735,656,0,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,30.0,Semanal,0.0,1/4/08,1894.0,0.0,1894.0,1/25/08,3.0,225.0,52,0.5769230769230769,2250.0,1
